accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user,fraud_score
ACC008951,57190.73,0.0002040737133902,0,1045,0,10.59,22,5,20,False,4,7.22628513464175e-05,True,False,0,BUSINESS,User_8951,0.043305621362067316
ACC008952,67016.47,0.0004817504690569,7,1027,0,18.66,8,7,35,False,5,0.000109107550919,False,False,0,BUSINESS,User_8952,0.03153376241962369
ACC008953,89350.1,0.0001363215229281,6,1017,0,13.07,2,6,24,False,4,5.384093679690437e-05,True,False,1,SAVINGS,User_8953,0.12000839481474648
ACC008954,27839.12,0.0018535747856672,9,1048,0,28.76,25,8,56,False,7,7.603994478083405e-05,False,False,0,CURRENT,User_8954,0.20664128402477863
ACC008955,45864.45,0.0004549294154989,4,992,0,12.63,34,5,25,False,5,8.710964776894422e-05,False,False,1,SAVINGS,User_8955,0.05540108487427354
ACC008956,77301.95,0.0005623400087274,8,1028,0,25.17,11,8,48,False,6,0.0001134700500586,False,False,1,CURRENT,User_8956,0.09947817641521454
ACC008957,87052.93,0.0003000878040969,0,1045,0,13.16,21,6,24,False,4,0.0001305435008808,False,False,0,SAVINGS,User_8957,0.07798732039066876
ACC008958,13568.54,0.0001149678132433,1,1054,0,8.55,28,5,15,False,3,3.58618697889504e-05,False,False,0,CURRENT,User_8958,0.08707541627467429
ACC008959,3781.26,0.0002079189545009,5,989,0,8.59,43,5,15,False,3,6.955297463318097e-05,True,False,0,BUSINESS,User_8959,0.07902858263192539
ACC008960,47295.63,0.0003919818035678,2,1008,0,6.59,20,4,12,False,3,5.388610343767875e-05,False,False,0,CURRENT,User_8960,0.03221838904478167
ACC008961,26089.09,0.0001089979698888,5,989,0,10.57,49,6,18,False,3,5.614485656727131e-05,False,False,1,CURRENT,User_8961,0.14516605940141014
ACC008962,66729.36,0.000427131026602,5,989,0,18.23,45,8,32,False,4,0.0001841255517926,False,False,1,SAVINGS,User_8962,0.13096043080907907
ACC008963,14148.35,0.0002442469781441,9,1048,0,13.1,15,6,24,False,4,7.369267799509785e-05,False,False,0,SAVINGS,User_8963,0.06700382105939608
ACC008964,72266.45,0.0001042288365089,8,1028,0,8.61,45,5,15,False,3,9.62179880867857e-05,False,False,1,SAVINGS,User_8964,0.08383508245229852
ACC008965,4720.45,0.0002409344621646,8,1028,0,15.62,35,6,30,False,5,9.594030831090462e-05,True,False,0,BUSINESS,User_8965,0.05489915363117355
ACC008966,1579.32,7.214838898814215e-05,2,1008,0,6.57,26,5,10,False,2,6.763590041952815e-05,True,False,0,SAVINGS,User_8966,0.08410109424218118
ACC008967,68364.76,3.8894577516766394e-05,5,989,0,3.52,1,1,4,False,4,1.7711785643340955e-05,False,False,0,CURRENT,User_8967,0.15929384716380027
ACC008968,3543.37,0.0005068798886053,6,1017,0,27.62,1,10,50,False,5,7.384291340840425e-05,True,False,1,SAVINGS,User_8968,0.19553034736130934
ACC008969,68523.25,0.0003537078820275,1,1054,0,21.62,2,8,40,False,5,8.291055919903682e-05,False,False,1,BUSINESS,User_8969,0.17661398083345536
ACC008970,45811.7,0.0002249379429596,0,1045,0,8.09,9,4,16,False,4,6.472235801894295e-05,True,False,0,CURRENT,User_8970,0.06625313153104484
ACC008971,39706.03,0.0002730804879872,3,990,0,18.1,15,6,36,False,6,7.289808245858855e-05,False,False,1,SAVINGS,User_8971,0.08235420964955803
ACC008972,2593.68,0.0016063314504726,7,1027,0,27.79,23,10,50,False,5,0.0001299111072676,False,False,1,BUSINESS,User_8972,0.21398588859000128
ACC008973,43991.31,0.0006503894890763,7,1027,0,8.38,32,4,16,False,4,0.0003140359916084,True,False,0,SAVINGS,User_8973,0.15123446691359446
ACC008974,49664.94,0.0002482825169096,0,1045,0,16.63,50,9,27,False,3,0.0001035278271264,False,False,0,BUSINESS,User_8974,0.1318768746873169
ACC008975,27526.77,0.0002193985899343,1,1054,0,24.59,14,7,49,False,7,6.52556187732909e-05,False,False,0,BUSINESS,User_8975,0.11310577855107064
ACC008976,45128.6,0.0022168286365041,8,1028,0,50.92,22,9,99,False,11,0.0002012559989544,True,False,1,BUSINESS,User_8976,0.3315094090842378
ACC008977,66034.96,0.000472271511781,3,990,0,8.6,43,5,15,False,3,5.413642275251069e-05,True,False,0,BUSINESS,User_8977,0.05189740751288304
ACC008978,37826.44,4.917032454056387e-05,2,1008,0,7.58,33,8,8,False,1,7.434199311344311e-05,True,False,0,SAVINGS,User_8978,0.08354191897439758
ACC008979,99484.56,8.340367176112313e-05,9,1048,0,6.54,4,2,10,False,5,3.1578793997005285e-05,False,False,0,CURRENT,User_8979,0.17746538919807558
ACC008980,75855.3,0.0054552582769035,4,992,0,100.0,11,6,384,True,64,0.0001534770144573,True,True,3,SAVINGS,User_8980,0.867275475396672
ACC008981,83982.21,5.375425845167674e-05,1,1054,0,3.58,38,4,4,False,1,7.855250050422952e-05,True,False,0,BUSINESS,User_8981,0.12063468358746793
ACC008982,40688.71,0.0002619761960052,2,1008,0,15.58,48,6,30,False,5,5.318451097846621e-05,False,False,0,BUSINESS,User_8982,0.07010707332056247
ACC008983,31688.87,0.000160827884847,2,1008,0,9.62,36,7,14,False,2,0.0001009573542543,True,False,0,BUSINESS,User_8983,0.04857742086760323
ACC008984,87239.65,0.0001356137272152,8,1028,0,10.56,8,6,18,False,3,4.271163372262749e-05,True,False,2,SAVINGS,User_8984,0.1834615837150488
ACC008985,50301.52,0.0001662670241357,7,1027,0,20.63,3,11,33,False,3,0.0001123601330912,False,False,0,SAVINGS,User_8985,0.09548315086868432
ACC008986,74373.38,9.358101037069788e-05,8,1028,0,5.05,48,4,8,False,2,4.437212343658791e-05,False,False,0,SAVINGS,User_8986,0.08511462867932568
ACC008987,50860.94,0.0003513736241354,2,1008,0,14.67,35,8,24,False,3,0.0001310740410416,False,False,0,BUSINESS,User_8987,0.039893424970306485
ACC008988,3648.57,0.0,6,1017,0,0.06,37,7,0,False,0,5.593845061809122e-05,False,False,0,SAVINGS,User_8988,0.135741575359817
ACC008989,65761.67,0.0056383904807091,5,989,0,100.0,46,10,660,True,66,0.0001600893520755,True,True,7,SAVINGS,User_8989,1.0
ACC008990,98164.87,0.000373096312999,6,1017,0,14.74,20,8,24,False,3,0.0002037000563717,True,False,0,SAVINGS,User_8990,0.09966704574327485
ACC008991,19643.4,0.0003806631700621,0,1045,0,15.68,40,7,28,False,4,0.0001440518610738,True,False,1,BUSINESS,User_8991,0.1471233284553894
ACC008992,4526.06,0.0001803877781174,9,1048,0,8.16,37,4,16,False,4,0.000138231375377,True,False,0,SAVINGS,User_8992,0.10784710965528908
ACC008993,65490.95,0.0004335083724853,5,989,0,15.68,40,5,30,False,6,0.0001330828139652,True,False,0,SAVINGS,User_8993,0.047908748464160704
ACC008994,13215.97,0.0003284806228741,7,1027,0,12.56,32,3,21,False,7,3.026796062860644e-05,False,False,0,BUSINESS,User_8994,0.07548102029851182
ACC008995,14129.09,0.0015935966871734,9,1048,1,23.91,39,7,42,False,6,0.0002474668416596,True,False,1,SAVINGS,User_8995,0.4447150188102131
ACC008996,63963.37,4.636153991637755e-05,8,1028,0,3.56,45,4,4,False,1,5.7105578428611306e-05,False,False,0,BUSINESS,User_8996,0.07643696569134423
ACC008997,87452.32,0.0002204425179549,3,990,0,9.61,1,7,14,False,2,9.013071549230076e-05,True,False,0,CURRENT,User_8997,0.08976437268380248
ACC008998,52278.05,0.0002703394667068,1,1054,0,12.65,30,7,21,False,3,0.0001254290221718,False,False,0,SAVINGS,User_8998,0.05865768273055358
ACC008999,8588.97,0.0004998470343421,7,1027,0,21.65,1,7,42,False,6,9.944671647692996e-05,True,False,0,CURRENT,User_8999,0.09758600086318782
ACC009000,88185.92,0.0003539856993061,9,1048,0,10.63,4,4,20,False,5,9.048242668447888e-05,True,False,0,BUSINESS,User_9000,0.09326873630089555
ACC009001,4498.89,0.0005388673040325,9,1048,0,21.67,41,7,42,False,6,0.0001144785703046,False,False,0,BUSINESS,User_9001,0.12857264442076258
ACC009002,92235.83,0.0002132781886296,8,1028,0,8.61,28,9,9,False,1,8.829599761398776e-05,True,False,0,BUSINESS,User_9002,0.07691635665126999
ACC009003,48123.05,0.0011464306043681,4,992,1,23.73,12,7,42,False,6,0.0001146266499131,True,False,1,SAVINGS,User_9003,0.2900674685343656
ACC009004,68572.34,0.0002187174723378,3,990,0,18.14,24,8,32,False,4,0.0001166900389094,False,False,1,CURRENT,User_9004,0.0689898800099772
ACC009005,3950.68,0.0001894344749064,4,992,0,10.59,49,4,20,False,5,7.294845556613326e-05,False,False,0,CURRENT,User_9005,0.11185852957456444
ACC009006,46106.59,0.0001949619570453,4,992,0,14.63,1,8,24,False,3,0.0001109330114189,False,False,0,BUSINESS,User_9006,0.06324175752730019
ACC009007,7741.61,0.000184945871782,5,989,0,13.08,34,4,24,False,6,5.801698291650648e-05,False,False,1,SAVINGS,User_9007,0.12196601281541762
ACC009008,10604.28,7.56100675419854e-05,1,1054,0,5.06,5,4,8,False,2,4.858913362971661e-05,False,False,0,SAVINGS,User_9008,0.13400951357962615
ACC009009,79708.26,4.567816761192914e-05,9,1048,0,5.62,33,6,6,False,1,0.0001197108412703,False,False,0,CURRENT,User_9009,0.09882723987466112
ACC009010,61934.23,0.0004440652102103,1,1054,0,21.65,22,8,40,False,5,0.0001050346133066,True,False,0,CURRENT,User_9010,0.07279607759609004
ACC009011,57680.38,6.91503429268008e-05,0,1045,0,8.54,15,5,15,False,3,3.004449016228426e-05,True,False,0,CURRENT,User_9011,0.08429417344497964
ACC009012,98072.74,0.0001784116918029,7,1027,0,5.12,9,4,8,False,2,0.0001043938525243,False,False,0,BUSINESS,User_9012,0.06533732337113576
ACC009013,18448.16,0.0002237812364963,7,1027,0,14.64,31,8,24,False,3,0.0001148515053929,False,False,0,CURRENT,User_9013,0.02029025758481956
ACC009014,2352.35,0.0,0,1045,0,0.1,10,4,0,False,0,0.0001014136953167,False,False,0,CURRENT,User_9014,0.185240906861741
ACC009015,26107.1,0.0004615979340489,6,1017,0,18.19,15,6,36,False,6,0.0001409498922746,False,False,0,CURRENT,User_9015,0.03408335484159591
ACC009016,86472.93,0.0002563497867372,5,989,0,15.59,39,4,28,False,7,6.49912607565368e-05,True,False,0,SAVINGS,User_9016,0.05735745596324165
ACC009017,68707.02,0.0001881523985206,5,989,0,8.09,14,4,16,False,4,7.604371243130055e-05,True,False,0,CURRENT,User_9017,0.026880434823181434
ACC009018,59696.29,0.0006701272194651,1,1054,0,28.7,46,9,54,False,6,0.000130311272344,True,False,1,BUSINESS,User_9018,0.18797701031221406
ACC009019,42997.06,0.0003891224143249,9,1048,0,15.64,31,6,30,False,5,9.654337589774944e-05,True,False,0,SAVINGS,User_9019,0.04258898192572025
ACC009020,67936.15,0.0003826708037774,7,1027,0,14.61,41,3,24,False,8,6.83434001667956e-05,True,False,0,BUSINESS,User_9020,0.06055998035567455
ACC009021,20737.98,6.239669433623815e-05,2,1008,0,6.58,23,5,10,False,2,7.284315239710372e-05,True,False,0,CURRENT,User_9021,0.05513832116314441
ACC009022,82609.39,0.0002765906622375,8,1028,0,10.59,47,5,20,False,4,6.579801453103776e-05,True,False,0,SAVINGS,User_9022,0.05139362883739261
ACC009023,66843.09,0.0004259972542829,2,1008,0,24.74,32,13,39,False,3,0.0001953559867856,True,False,0,SAVINGS,User_9023,0.17041260307626355
ACC009024,43853.72,0.0,2,1008,0,0.02,13,0,0,False,5,1.6281158478433663e-05,False,False,0,SAVINGS,User_9024,0.16256589347744596
ACC009025,89476.38,0.0002471440593645,7,1027,0,8.1,36,4,16,False,4,7.608621608955732e-05,True,False,0,CURRENT,User_9025,0.03182111843475404
ACC009026,18935.67,0.0,6,1017,0,75.0,48,0,0,True,68,1.6281158478433663e-05,True,True,2,CURRENT,User_9026,0.6834125430368743
ACC009027,3133.9,0.0001197455237383,2,1008,0,8.56,17,3,15,False,5,4.650082944781109e-05,True,False,0,SAVINGS,User_9027,0.08249858310950263
ACC009028,7753.35,0.0003600382444853,5,989,0,16.66,1,9,27,False,3,0.0001234233967525,True,False,1,CURRENT,User_9028,0.17049575378853452
ACC009029,75124.07,0.0003692127992055,9,1048,0,12.6,34,3,21,False,7,5.845958160025806e-05,True,False,0,CURRENT,User_9029,0.0964461718259835
ACC009030,68162.2,0.0004386200839866,4,992,0,13.14,34,6,24,False,4,9.342084022432331e-05,True,False,0,CURRENT,User_9030,0.016314997126088304
ACC009031,90532.43,0.0001603090374438,0,1045,0,10.59,25,6,18,False,3,7.354624611565894e-05,True,False,0,CURRENT,User_9031,0.06901398857916058
ACC009032,79457.18,6.589073331913115e-05,3,990,0,7.67,39,8,8,False,1,0.0001668072698096,True,False,0,BUSINESS,User_9032,0.11381391890361346
ACC009033,5955.14,0.0005718848699989,0,1045,0,21.69,21,7,42,False,6,0.0001334064020337,False,False,0,CURRENT,User_9033,0.13454638128240784
ACC009034,27720.87,0.0003565847110306,2,1008,0,12.6,10,5,25,False,5,6.001704122510979e-05,False,False,0,CURRENT,User_9034,0.046464580950651264
ACC009035,11786.33,0.0004617589006698,1,1054,0,20.57,24,4,36,False,9,2.2511763195288544e-05,False,False,0,BUSINESS,User_9035,0.14437198596488654
ACC009036,88645.55,0.0002315486364722,9,1048,0,11.19,1,8,16,False,2,0.0001625440553897,True,False,0,BUSINESS,User_9036,0.15824105924013054
ACC009037,96344.21,0.0003492245226741,1,1054,0,15.63,27,5,30,False,6,9.169176290011189e-05,False,False,0,BUSINESS,User_9037,0.08737956788836931
ACC009038,75115.38,0.0005101054553158,0,1045,0,36.65,17,8,72,False,9,0.0001015594759186,False,False,0,CURRENT,User_9038,0.15319476051355943
ACC009039,15294.74,0.0004100495925536,9,1048,0,10.69,41,4,20,False,5,0.0001505411026222,True,False,0,SAVINGS,User_9039,0.10248920507416905
ACC009040,77458.95,2.7347189512472488e-05,3,990,0,2.52,22,3,3,False,1,2.12095736234779e-05,True,False,0,SAVINGS,User_9040,0.10520761763122624
ACC009041,79403.0,0.0003195765333218,0,1045,0,10.6,20,4,20,False,5,6.776910791526618e-05,False,False,0,CURRENT,User_9041,0.06668491867964502
ACC009042,71407.6,0.0004163728673684,5,989,0,25.17,40,8,48,False,6,0.0001270532863651,True,False,0,BUSINESS,User_9042,0.0703240043060161
ACC009043,38931.78,7.118527044480948e-05,4,992,0,5.58,45,6,6,False,1,7.199952984225958e-05,False,False,0,SAVINGS,User_9043,0.0801836037700422
ACC009044,88787.39,0.0005205603715134,7,1027,0,28.63,22,8,56,False,7,7.793272710277713e-05,False,False,0,CURRENT,User_9044,0.06184265086516853
ACC009045,23157.15,0.0006509535919221,0,1045,0,26.96,48,14,42,False,3,0.0003989612927308,False,False,1,SAVINGS,User_9045,0.4301600987829627
ACC009046,83448.82,8.086543767661544e-05,3,990,0,5.15,22,4,8,False,2,0.0001383068987633,True,False,0,BUSINESS,User_9046,0.0666178992599073
ACC009047,74725.83,7.595428253011385e-05,6,1017,0,5.55,19,1,6,False,6,4.062281176278507e-05,True,False,0,BUSINESS,User_9047,0.09935160513863146
ACC009048,19543.94,0.0003164597549349,3,990,0,15.65,38,7,28,False,4,0.0001225254316961,False,False,1,SAVINGS,User_9048,0.09160863165541994
ACC009049,67847.76,0.0001286526013174,6,1017,0,6.55,41,1,7,False,7,3.261314049500868e-05,True,False,0,SAVINGS,User_9049,0.1301574540291263
ACC009050,26756.93,0.000165844294065,0,1045,0,9.63,37,7,14,False,2,0.0001093241868343,False,False,0,CURRENT,User_9050,0.09426897084803801
ACC009051,97957.38,0.0005859519913049,9,1048,0,8.11,17,2,12,False,6,5.443407296513692e-05,True,False,0,BUSINESS,User_9051,0.14423200699561586
ACC009052,44173.41,0.0006553959559432,5,989,0,28.65,12,6,54,False,9,8.768810812124471e-05,False,False,0,SAVINGS,User_9052,0.0912140885328649
ACC009053,91414.24,0.0002080126506737,4,992,0,9.61,49,7,14,False,2,8.600271475138076e-05,False,False,0,CURRENT,User_9053,0.0969442553074146
ACC009054,63554.76,7.866132569061041e-05,5,989,0,5.09,2,4,8,False,2,8.57417350356713e-05,True,False,0,BUSINESS,User_9054,0.08219235493117173
ACC009055,98590.81,0.0001431471495552,0,1045,0,8.06,9,4,16,False,4,4.803335494925525e-05,False,False,0,BUSINESS,User_9055,0.11879992034592331
ACC009056,55385.29,0.0002826271374882,2,1008,0,8.1,26,4,16,False,4,7.38556404409026e-05,True,False,0,CURRENT,User_9056,0.02649821205019007
ACC009057,96644.93,0.0004923158713034,7,1027,0,21.7,10,8,40,False,5,0.0001537580234679,False,False,0,SAVINGS,User_9057,0.07660295072503046
ACC009058,39677.79,0.0006142139698182,0,1045,0,18.67,26,7,35,False,5,0.0001039781675624,True,False,1,SAVINGS,User_9058,0.11633334749297054
ACC009059,79839.94,0.0002419984648156,3,990,0,18.59,4,5,35,False,7,6.553216017760718e-05,True,False,0,SAVINGS,User_9059,0.07369714619162598
ACC009060,24994.26,0.0003448288110579,5,989,0,12.6,42,5,25,False,5,7.020199900079229e-05,True,False,0,SAVINGS,User_9060,0.04574940391073292
ACC009061,12311.98,0.0003877341112159,5,989,1,20.65,32,7,35,False,5,0.0001110917481088,False,False,1,BUSINESS,User_9061,0.23250357801422314
ACC009062,51034.9,0.0004837585435111,0,1045,0,24.65,38,7,49,False,7,0.000102651820868,False,False,1,BUSINESS,User_9062,0.14621471185590074
ACC009063,8994.55,0.0006816037425044,5,989,0,18.36,37,6,36,False,6,0.0002958268592218,False,False,1,BUSINESS,User_9063,0.24088319503103567
ACC009064,34969.64,0.0007040138336491,4,992,0,23.23,42,10,40,False,4,0.0001569620362552,False,False,0,BUSINESS,User_9064,0.10481700414088663
ACC009065,63454.24,0.0004794135678578,1,1054,0,18.64,16,7,35,False,5,9.506665801076195e-05,False,False,0,SAVINGS,User_9065,0.07011907500868392
ACC009066,66040.93,0.0003529811533317,4,992,0,18.61,5,5,35,False,7,7.590450331767553e-05,True,False,0,SAVINGS,User_9066,0.05324555936158746
ACC009067,97518.7,4.460938189408719e-05,5,989,0,5.02,31,2,8,False,4,1.9033908478254774e-05,True,False,0,BUSINESS,User_9067,0.12894937298662318
ACC009068,11637.63,0.0002327905542988,3,990,0,12.58,38,5,25,False,5,5.9513505601747594e-05,True,False,0,SAVINGS,User_9068,0.05314631332132081
ACC009069,98049.38,0.0001110838868798,4,992,0,8.07,44,4,16,False,4,6.322965074619044e-05,True,False,0,BUSINESS,User_9069,0.08670652301803966
ACC009070,99250.16,0.0001092458392374,9,1048,0,8.06,15,2,12,False,6,5.100442450359723e-05,False,False,0,SAVINGS,User_9070,0.14755008682103177
ACC009071,10074.12,0.0004111285303401,1,1054,0,24.66,32,9,45,False,5,0.0001230632249899,True,False,0,SAVINGS,User_9071,0.11406850159058234
ACC009072,10918.09,5.625192238500212e-05,6,1017,0,5.58,14,6,6,False,1,7.091316205423835e-05,False,False,0,BUSINESS,User_9072,0.06940447948859417
ACC009073,24129.29,0.0006509358146066,6,1017,0,28.7,25,7,56,False,8,0.0001340380262177,True,False,0,SAVINGS,User_9073,0.08085105494092347
ACC009074,7629.12,0.0002032046960005,3,990,0,10.61,37,5,20,False,4,8.83115159703565e-05,True,False,0,SAVINGS,User_9074,0.052672935483736666
ACC009075,2627.78,0.0003187149961574,7,1027,0,18.62,10,7,35,False,5,9.087970538997584e-05,False,False,0,CURRENT,User_9075,0.06109855080951009
ACC009076,17363.22,0.0003175407686004,8,1028,0,10.66,49,5,20,False,4,0.0001288142328964,False,False,0,BUSINESS,User_9076,0.08340881235732008
ACC009077,55591.94,0.0007225560155972,7,1027,0,50.27,2,12,96,False,8,0.000195898718925,False,False,0,SAVINGS,User_9077,0.2559492748405328
ACC009078,75405.59,0.0006861680379911,6,1017,1,17.7,23,6,30,False,5,0.000126662045469,False,False,1,BUSINESS,User_9078,0.19986454251980568
ACC009079,79742.6,0.0002350148177085,3,990,0,10.64,46,6,18,False,3,0.0001120188372019,False,False,0,SAVINGS,User_9079,0.06111862674377373
ACC009080,95975.82,0.0001950042785685,1,1054,0,8.11,13,6,12,False,2,9.285450367009684e-05,False,False,0,CURRENT,User_9080,0.09295792302065602
ACC009081,41289.2,0.0005569995675531,7,1027,0,28.65,44,9,54,False,6,8.951862579018236e-05,True,False,0,CURRENT,User_9081,0.09203197453920674
ACC009082,57034.54,0.0008198064779037,6,1017,0,32.71,46,9,63,False,7,0.0001312976249013,False,False,0,CURRENT,User_9082,0.12457524353687473
ACC009083,96012.03,0.0010489539499247,0,1045,1,25.28,3,10,40,False,4,0.00017184840058,True,False,2,BUSINESS,User_9083,0.4785149574070044
ACC009084,28850.23,0.0003279848017719,5,989,0,8.11,8,4,16,False,4,7.595170709772753e-05,False,False,0,CURRENT,User_9084,0.04495835814702553
ACC009085,66361.44,8.020866036879917e-05,1,1054,0,4.55,16,3,9,False,3,4.204250162052984e-05,True,False,0,BUSINESS,User_9085,0.08007033246582981
ACC009086,21662.21,0.0015546099464399,2,1008,0,18.89,45,10,30,False,3,0.00023800294915,False,False,0,BUSINESS,User_9086,0.2344793775754517
ACC009087,9996.76,0.0006772188764115,0,1045,0,28.73,19,7,56,False,8,0.0001616700625623,True,False,0,BUSINESS,User_9087,0.1632668717959062
ACC009088,5048.23,0.0005094070007366,6,1017,0,13.1,18,4,24,False,6,4.858738752680278e-05,True,False,1,BUSINESS,User_9088,0.11139505418663587
ACC009089,54157.77,2.8175778304896433e-05,9,1048,0,4.6,41,5,5,False,1,9.722570443696624e-05,True,False,0,BUSINESS,User_9089,0.09335398953741521
ACC009090,96357.17,0.000285908647318,4,992,0,10.6,48,4,20,False,5,7.352709265621487e-05,True,False,0,BUSINESS,User_9090,0.0963732195780774
ACC009091,71373.25,0.0007184886698393,9,1048,0,18.69,46,7,35,False,5,0.0001145876785541,False,False,0,CURRENT,User_9091,0.11113385900661084
ACC009092,82662.04,0.0002045691961023,7,1027,0,10.6,49,6,18,False,3,7.528049231426563e-05,False,False,0,SAVINGS,User_9092,0.05016109027828414
ACC009093,73011.45,0.0004526664776487,6,1017,0,21.69,2,8,40,False,5,0.0001413157357448,True,False,0,CURRENT,User_9093,0.07534343119492912
ACC009094,1983.66,0.0004009774720386,4,992,0,32.15,40,10,60,False,6,0.0001062743352813,False,False,2,SAVINGS,User_9094,0.2527125261039272
ACC009095,92662.54,4.241077559129676e-05,4,992,0,4.58,37,5,5,False,1,8.015344588080399e-05,True,False,0,SAVINGS,User_9095,0.08920808006945498
ACC009096,71531.01,4.688814330817846e-05,7,1027,0,3.57,16,4,4,False,1,6.95439109982401e-05,False,False,0,CURRENT,User_9096,0.04436196352300933
ACC009097,8689.85,0.0002008469383068,2,1008,0,8.06,36,2,12,False,6,4.043745870974036e-05,False,False,0,SAVINGS,User_9097,0.113187854126129
ACC009098,28227.5,0.0003284005967241,7,1027,0,12.67,32,7,21,False,3,0.0001328510772037,False,False,0,BUSINESS,User_9098,0.01924906996666309
ACC009099,95083.49,0.000624572228725,3,990,0,15.7,36,6,30,False,5,0.0001342772592178,True,False,1,CURRENT,User_9099,0.11548115817582696
ACC009100,27317.53,0.0004800908502799,2,1008,0,32.62,49,7,63,False,9,7.64550297040298e-05,True,False,1,SAVINGS,User_9100,0.19359412477508975
ACC009101,35200.92,0.0006708402542497,7,1027,0,28.7,18,8,56,False,7,0.0001377503879808,True,False,0,SAVINGS,User_9101,0.07676057070174633
ACC009102,80027.97,0.0003164530891826,1,1054,0,18.17,12,8,32,False,4,0.0001335581603904,True,False,0,CURRENT,User_9102,0.09732495654773791
ACC009103,70564.43,0.0001161557380778,9,1048,0,11.09,41,8,16,False,2,8.284294344092837e-05,False,False,0,CURRENT,User_9103,0.08259084489521594
ACC009104,34915.65,0.0,1,1054,0,0.12,10,10,0,False,0,0.000122583611579,True,False,1,CURRENT,User_9104,0.24553415314131014
ACC009105,96332.54,0.0003285025801537,4,992,0,18.57,9,5,35,False,7,3.417883194697997e-05,True,False,1,CURRENT,User_9105,0.15462962482420445
ACC009106,93254.15,0.0002961867125732,9,1048,0,10.62,49,6,18,False,3,9.35571442579674e-05,False,False,0,CURRENT,User_9106,0.11121812347878578
ACC009107,43488.89,0.0003374286058601,8,1028,0,12.6,24,5,25,False,5,6.44514391909758e-05,True,False,0,SAVINGS,User_9107,0.013045805424502723
ACC009108,35519.89,0.0002154792192345,2,1008,0,15.65,25,11,22,False,2,0.0001274575394891,False,False,0,BUSINESS,User_9108,0.09953858968117685
ACC009109,24129.43,1.4482525673849356e-05,0,1045,0,9.65,14,10,10,False,1,0.000150505113571,False,False,0,BUSINESS,User_9109,0.1880566152256688
ACC009110,82674.02,0.0003431550421443,2,1008,0,15.64,29,6,30,False,5,0.000107595111973,False,False,1,BUSINESS,User_9110,0.07649695917829528
ACC009111,29574.38,6.785169054431011e-05,5,989,0,6.55,23,4,12,False,3,4.801539940173674e-05,True,False,0,CURRENT,User_9111,0.04235868137775736
ACC009112,72067.15,0.0002364023067374,5,989,0,8.08,10,4,16,False,4,6.082726107563633e-05,True,False,0,CURRENT,User_9112,0.03668196537821007
ACC009113,87997.9,0.0022165133429752,7,1027,0,28.95,50,9,54,False,6,0.0002303811258454,False,False,0,CURRENT,User_9113,0.3152990830840973
ACC009114,52573.66,0.0007792146297428,2,1008,0,28.7,48,7,56,False,8,0.0001248012402711,True,False,0,CURRENT,User_9114,0.13367612804254453
ACC009115,3854.38,0.000212179493559,2,1008,0,15.56,19,6,30,False,5,4.117938451904023e-05,False,False,0,BUSINESS,User_9115,0.07597910153082689
ACC009116,35911.14,0.0003798000841586,5,989,0,11.22,35,8,16,False,2,0.0001807861807596,True,False,1,BUSINESS,User_9116,0.12251904631687893
ACC009117,79657.64,0.0001985350906378,1,1054,0,9.69,8,7,14,False,2,0.0001739536819837,True,False,0,BUSINESS,User_9117,0.13695462516945478
ACC009118,34665.73,0.0002834454262922,2,1008,0,12.59,9,5,25,False,5,6.564381070082869e-05,False,False,0,SAVINGS,User_9118,0.04273653834549151
ACC009119,37488.75,0.000715705377481,2,1008,0,25.17,8,6,48,False,8,9.7791047405774e-05,False,False,0,CURRENT,User_9119,0.09374861687123151
ACC009120,32901.75,0.0004875615510171,0,1045,0,25.14,9,8,48,False,6,9.389203288649336e-05,False,False,0,BUSINESS,User_9120,0.11505304531471347
ACC009121,90015.45,0.0004574591987626,2,1008,0,18.65,33,7,35,False,5,0.0001043108753532,False,False,0,CURRENT,User_9121,0.054447232998066676
ACC009122,17569.11,0.000261405311624,2,1008,0,8.67,9,5,15,False,3,0.0001460418516812,False,False,0,BUSINESS,User_9122,0.07200284656055685
ACC009123,26332.53,1.646686501818371e-05,0,1045,0,3.53,45,3,6,False,2,2.502178987243122e-05,False,False,0,SAVINGS,User_9123,0.17207433119231824
ACC009124,25376.14,0.0001493318799646,8,1028,0,6.56,23,4,12,False,3,4.6165003777318494e-05,True,False,0,SAVINGS,User_9124,0.030499567885454652
ACC009125,29961.65,0.0004023773509797,0,1045,0,28.59,34,9,54,False,6,4.708700445856589e-05,True,False,1,CURRENT,User_9125,0.17829338933940583
ACC009126,17030.47,0.0002863483872584,4,992,0,10.58,22,3,18,False,6,4.989889330069489e-05,False,False,1,CURRENT,User_9126,0.11765124125401076
ACC009127,72111.53,0.0002355137869893,4,992,0,12.7,24,7,21,False,3,0.000179996839018,False,False,0,SAVINGS,User_9127,0.05176790673962739
ACC009128,66722.34,0.0009804537375625,6,1017,0,10.71,13,5,20,False,4,0.0001122225760039,False,False,0,BUSINESS,User_9128,0.0524350307210964
ACC009129,19258.82,0.0001443187414618,6,1017,0,10.57,20,4,20,False,5,5.639394773471505e-05,False,False,0,SAVINGS,User_9129,0.026072292799564155
